food_category_id,name,subname,priority,reference_amount,calorie,protein,fat,carbohydrate,potassium,calcium,magnesium,phosphorus,iron,zinc,copper,manganese,iodine,selenium,chromium,molybdenum,vitamin_a,vitamin_d,vitamin_e,vitamin_k,vitamin_b1,vitamin_b2,niacin,vitamin_b6,vitamin_b12,folate,pantothenic_acid,biotin,vitamin_c
15,ホワイトチョコレート,,0,1.00,588.000,0.000,37.800,52.000,340.000,250.000,24.000,210.000,0.100,0.800,0.020,0.020,20.000,5.000,1.000,8.000,50.000,0.000,0.800,9.000,0.080,0.390,1.400,0.050,0.000,8.000,1.050,4.400,0.000
15,マシュマロ,,0,1.00,324.000,2.100,0.000,79.400,1.000,1.000,0.000,1.000,0.100,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,マロングラッセ,,0,1.00,303.000,0.900,0.200,77.600,60.000,8.000,0.000,20.000,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.030,0.300,0.000,0.000,0.000,0.000,0.000,0.000
15,ミートパイ,,0,1.00,381.000,8.700,27.400,23.900,170.000,14.000,15.000,74.000,0.600,0.800,0.090,0.220,0.000,13.000,1.000,8.000,67.000,0.400,3.600,16.000,0.170,0.060,3.500,0.110,0.100,9.000,0.330,1.500,1.000
15,みしま豆,,0,1.00,402.000,11.500,8.200,71.000,680.000,65.000,86.000,220.000,2.700,1.400,0.380,0.920,0.000,2.000,4.000,130.000,0.000,0.000,0.600,9.000,0.020,0.080,3.600,0.170,0.000,75.000,0.340,10.000,0.000
15,ミルクチョコレート,,0,1.00,551.000,5.800,32.800,53.900,440.000,240.000,74.000,240.000,2.400,1.600,0.550,0.410,19.000,6.000,24.000,11.000,66.000,1.000,0.700,6.000,0.190,0.410,2.800,0.110,0.000,18.000,1.560,7.600,0.000
15,メロンパン,,0,1.00,349.000,6.700,10.200,59.600,110.000,26.000,16.000,84.000,0.600,0.600,0.090,0.280,4.000,15.000,1.000,12.000,40.000,0.200,1.200,3.000,0.090,0.100,2.400,0.050,0.100,29.000,0.380,3.200,0.000
15,もなか,つぶしあん,0,1.00,278.000,5.600,0.300,58.400,170.000,21.000,25.000,80.000,1.600,0.800,0.230,0.490,0.000,1.000,1.000,59.000,0.000,0.000,0.100,6.000,0.020,0.030,1.200,0.030,0.000,9.000,0.230,1.900,0.000
15,もなか,こしあん,0,1.00,277.000,4.300,0.200,63.300,32.000,33.000,14.000,41.000,1.200,0.600,0.120,0.410,0.000,0.000,0.000,34.000,0.000,0.000,0.000,3.000,0.010,0.020,1.000,0.000,0.000,1.000,0.080,1.200,0.000
15,もろこしらくがん,,0,1.00,374.000,5.700,0.200,84.100,51.000,16.000,22.000,58.000,1.800,0.700,0.130,0.430,0.000,1.000,4.000,46.000,0.000,0.000,0.000,1.000,0.010,0.010,1.500,0.010,0.000,1.000,0.080,2.000,0.000
15,ゆべし,,0,1.00,321.000,2.100,3.600,70.900,62.000,6.000,15.000,41.000,0.400,0.400,0.110,0.380,0.000,1.000,0.000,18.000,0.000,0.000,0.100,0.000,0.030,0.020,0.900,0.060,0.000,8.000,0.190,0.700,0.000
15,らくがん,,0,1.00,384.000,2.000,0.200,94.500,19.000,3.000,3.000,17.000,0.200,0.500,0.080,0.300,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.700,0.010,0.000,2.000,0.070,0.000,0.000
15,ラムネ,,0,1.00,373.000,0.000,0.000,92.200,5.000,110.000,2.000,5.000,0.100,0.000,0.050,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
15,リーフパイ,,0,1.00,558.000,5.300,34.700,55.400,77.000,14.000,8.000,42.000,0.400,0.200,0.060,0.300,0.000,3.000,1.000,8.000,0.000,0.000,3.500,2.000,0.080,0.020,1.600,0.020,0.000,6.000,0.370,0.800,0.000
15,レアチーズケーキ,,0,1.00,348.000,5.300,25.200,24.700,93.000,98.000,9.000,75.000,0.200,0.400,0.030,0.080,10.000,4.000,1.000,8.000,160.000,0.200,0.700,8.000,0.040,0.160,1.300,0.030,0.100,8.000,0.340,1.900,2.000
15,ロシアケーキ,,0,1.00,486.000,5.400,22.900,64.900,140.000,41.000,32.000,75.000,0.500,0.400,0.140,0.370,0.000,3.000,1.000,4.000,1.000,0.000,4.500,1.000,0.060,0.140,1.800,0.020,0.000,9.000,0.270,1.000,0.000
15,ワッフル,ジャム入り,0,1.00,279.000,4.500,3.900,56.600,130.000,52.000,11.000,80.000,0.400,0.400,0.050,0.190,9.000,5.000,1.000,6.000,10.000,0.600,0.500,4.000,0.050,0.100,1.400,0.040,0.200,22.000,0.480,4.200,5.000
15,ワッフル,カスタード,0,1.00,241.000,6.600,7.000,38.700,150.000,83.000,11.000,110.000,0.400,0.500,0.040,0.130,14.000,6.000,1.000,7.000,72.000,1.600,0.800,6.000,0.080,0.180,1.900,0.060,0.300,23.000,0.900,4.700,1.000
15,磯部せんべい,,0,1.00,377.000,3.900,0.700,88.400,59.000,11.000,6.000,31.000,0.300,0.100,0.050,0.220,0.000,2.000,1.000,6.000,0.000,0.000,0.100,0.000,0.060,0.020,1.200,0.020,0.000,4.000,0.270,0.600,0.000
15,芋かりんとう,,0,1.00,465.000,1.200,19.800,73.900,550.000,41.000,28.000,54.000,0.700,0.200,0.200,0.470,1.000,1.000,0.000,5.000,3.000,0.000,4.300,35.000,0.130,0.050,1.200,0.300,0.000,57.000,1.030,5.700,33.000
15,巻きせんべい,,0,1.00,386.000,4.000,1.300,89.800,70.000,21.000,5.000,53.000,0.300,0.200,0.040,0.170,3.000,4.000,1.000,5.000,0.000,0.300,0.200,1.000,0.050,0.040,1.200,0.020,0.100,7.000,0.310,2.400,0.000
15,甘辛せんべい,,0,1.00,374.000,5.800,0.800,86.500,120.000,7.000,28.000,110.000,0.900,1.000,0.190,0.810,1.000,5.000,1.000,79.000,0.000,0.000,0.200,0.000,0.090,0.030,2.800,0.130,0.000,14.000,0.690,2.100,0.000
15,甘納豆,えんどう,0,1.00,293.000,3.100,0.300,69.900,110.000,12.000,17.000,27.000,0.900,0.600,0.090,0.000,0.000,2.000,1.000,26.000,2.000,0.000,0.000,3.000,0.110,0.020,0.900,0.000,0.000,2.000,0.160,2.400,0.000
15,甘納豆,いんげんまめ,0,1.00,287.000,2.900,0.300,65.500,170.000,26.000,19.000,55.000,0.800,0.400,0.130,0.340,0.000,0.000,0.000,11.000,0.000,0.000,0.000,1.000,0.090,0.030,1.000,0.030,0.000,13.000,0.060,1.500,0.000
15,甘納豆,あずき,0,1.00,284.000,3.000,0.100,65.400,170.000,11.000,17.000,38.000,0.700,0.400,0.120,0.180,0.000,1.000,5.000,38.000,0.000,0.000,0.000,1.000,0.060,0.020,0.900,0.040,0.000,9.000,0.170,1.500,0.000
15,牛乳寒天,,0,1.00,61.000,1.000,1.200,11.900,51.000,38.000,4.000,32.000,0.100,0.100,0.000,0.010,6.000,1.000,0.000,1.000,13.000,0.100,0.000,1.000,0.010,0.050,0.300,0.010,0.100,2.000,0.190,0.600,0.000
15,五平もち,,0,1.00,178.000,2.500,0.500,40.200,58.000,10.000,9.000,41.000,0.400,0.600,0.100,0.290,0.000,1.000,0.000,25.000,0.000,0.000,0.000,1.000,0.020,0.020,1.000,0.020,0.000,5.000,0.210,0.400,0.000
15,今川焼,こしあん,0,1.00,217.000,4.100,0.900,47.700,68.000,28.000,7.000,57.000,0.500,0.300,0.050,0.200,3.000,3.000,1.000,9.000,0.000,0.300,0.200,2.000,0.040,0.040,1.100,0.020,0.100,7.000,0.260,2.500,0.000
15,今川焼,つぶしあん,0,1.00,220.000,4.100,1.200,47.000,89.000,24.000,4.000,36.000,0.200,0.100,0.060,0.200,3.000,3.000,1.000,12.000,0.000,0.300,0.200,2.000,0.040,0.040,1.000,0.020,0.100,8.000,0.290,2.500,0.000
15,今川焼,カスタード,0,1.00,224.000,4.300,2.300,46.500,85.000,35.000,5.000,50.000,0.200,0.100,0.040,0.150,5.000,4.000,1.000,5.000,21.000,0.600,0.300,2.000,0.050,0.070,1.000,0.030,0.100,11.000,0.430,2.600,0.000
15,桜もち,こしあん,0,1.00,235.000,4.000,0.300,52.300,37.000,26.000,11.000,37.000,1.000,0.400,0.090,0.310,0.000,1.000,1.000,22.000,0.000,0.000,0.000,2.000,0.020,0.020,1.000,0.000,0.000,2.000,0.100,1.000,0.000
15,桜もち,こしあん,0,1.00,196.000,3.000,0.100,45.000,22.000,18.000,8.000,27.000,0.700,0.500,0.090,0.320,0.000,0.000,0.000,14.000,0.000,0.000,0.000,2.000,0.010,0.010,0.800,0.010,0.000,1.000,0.050,0.600,0.000
15,桜もち,つぶしあん,0,1.00,237.000,3.800,0.500,52.400,82.000,12.000,11.000,41.000,0.700,0.300,0.090,0.260,0.000,1.000,1.000,21.000,0.000,0.000,0.100,2.000,0.040,0.020,0.900,0.020,0.000,5.000,0.200,0.900,0.000
15,桜もち,つぶしあん,0,1.00,197.000,2.600,0.200,45.700,43.000,5.000,7.000,25.000,0.400,0.600,0.100,0.330,0.000,0.000,0.000,9.000,0.000,0.000,0.000,1.000,0.010,0.010,0.600,0.020,0.000,3.000,0.100,0.300,0.000
15,笹だんご,つぶしあん,0,1.00,228.000,4.100,0.500,52.200,91.000,17.000,17.000,61.000,0.700,0.800,0.160,0.570,0.000,1.000,1.000,33.000,33.000,0.000,0.300,27.000,0.050,0.020,1.300,0.040,0.000,10.000,0.260,0.800,0.000
15,笹だんご,こしあん,0,1.00,227.000,3.500,0.400,53.300,88.000,15.000,15.000,50.000,0.500,0.700,0.140,0.510,0.000,1.000,0.000,28.000,34.000,0.000,0.300,26.000,0.060,0.020,1.200,0.050,0.000,10.000,0.250,0.700,0.000
15,小麦粉あられ,,0,1.00,476.000,7.000,18.900,67.600,100.000,18.000,11.000,55.000,0.500,0.300,0.080,0.390,0.000,4.000,2.000,11.000,0.000,0.000,2.000,1.000,0.100,0.030,1.800,0.030,0.000,8.000,0.480,1.100,0.000
15,松風,,0,1.00,378.000,3.700,0.600,88.900,54.000,10.000,6.000,29.000,0.300,0.100,0.050,0.210,0.000,2.000,1.000,6.000,0.000,0.000,0.100,0.000,0.050,0.020,1.100,0.010,0.000,4.000,0.260,0.600,0.000
15,蒸しまんじゅう,つぶしあん,0,1.00,257.000,4.200,0.400,56.400,100.000,14.000,14.000,59.000,0.900,0.400,0.120,0.300,0.000,1.000,1.000,27.000,0.000,0.000,0.100,3.000,0.040,0.020,1.000,0.020,0.000,6.000,0.220,1.100,0.000
15,蒸しまんじゅう,こしあん,0,1.00,257.000,4.100,0.400,57.700,43.000,24.000,11.000,46.000,0.900,0.400,0.080,0.300,0.000,1.000,1.000,19.000,0.000,0.000,0.100,2.000,0.030,0.020,1.000,0.010,0.000,3.000,0.140,1.000,0.000
15,蒸しようかん,,0,1.00,237.000,3.800,0.200,53.200,32.000,30.000,13.000,37.000,1.100,0.400,0.100,0.320,0.000,0.000,1.000,24.000,0.000,0.000,0.000,3.000,0.020,0.020,0.900,0.000,0.000,1.000,0.060,1.100,0.000
15,水ようかん,,0,1.00,168.000,2.300,0.100,38.200,17.000,23.000,8.000,23.000,0.800,0.300,0.060,0.210,0.000,0.000,0.000,16.000,0.000,0.000,0.000,2.000,0.010,0.010,0.500,0.000,0.000,1.000,0.020,0.700,0.000
15,生八つ橋,つぶしあん,0,1.00,275.000,3.200,0.300,63.400,83.000,9.000,14.000,52.000,0.800,0.500,0.130,0.340,0.000,1.000,1.000,38.000,0.000,0.000,0.100,2.000,0.030,0.020,1.000,0.040,0.000,6.000,0.240,0.900,0.000
15,生八つ橋,こしあん,0,1.00,274.000,3.100,0.300,64.300,35.000,17.000,12.000,42.000,0.800,0.500,0.100,0.340,0.000,1.000,0.000,32.000,0.000,0.000,0.000,1.000,0.030,0.020,0.900,0.030,0.000,3.000,0.180,0.800,0.000
15,草もち,こしあん,0,1.00,224.000,3.600,0.300,50.900,46.000,22.000,14.000,50.000,1.000,0.600,0.120,0.400,0.000,1.000,1.000,36.000,13.000,0.000,0.100,11.000,0.030,0.020,1.300,0.040,0.000,5.000,0.210,0.900,0.000
15,草もち,つぶしあん,0,1.00,227.000,4.400,0.600,49.000,93.000,17.000,11.000,45.000,0.700,0.300,0.090,0.290,0.000,2.000,1.000,17.000,17.000,0.000,0.200,15.000,0.050,0.020,1.100,0.020,0.000,7.000,0.260,0.900,0.000
15,大福もち,つぶしあん,0,1.00,223.000,4.200,0.400,50.900,86.000,10.000,13.000,44.000,0.700,0.800,0.160,0.510,0.000,1.000,1.000,54.000,0.000,0.000,0.100,3.000,0.030,0.020,0.900,0.030,0.000,6.000,0.280,1.100,0.000
15,大福もち,こしあん,0,1.00,223.000,4.100,0.300,52.000,33.000,18.000,10.000,32.000,0.700,0.800,0.130,0.510,0.000,1.000,0.000,46.000,0.000,0.000,0.000,2.000,0.020,0.010,1.100,0.020,0.000,3.000,0.220,0.900,0.000
15,中華風クッキー,,0,1.00,514.000,4.700,27.600,63.000,81.000,25.000,6.000,63.000,0.400,0.300,0.050,0.190,4.000,5.000,1.000,6.000,0.000,0.500,0.400,4.000,0.060,0.060,1.400,0.020,0.100,10.000,0.370,3.600,0.000
15,糖衣ガム,,0,1.00,390.000,0.000,0.000,97.600,4.000,1.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,南部せんべい,ごま入り,0,1.00,423.000,10.600,10.800,68.700,170.000,240.000,78.000,150.000,2.200,1.300,0.380,0.800,0.000,6.000,2.000,28.000,0.000,0.000,0.300,1.000,0.270,0.080,4.200,0.140,0.000,25.000,0.590,3.200,0.000
15,南部せんべい,落花生入り,0,1.00,421.000,11.000,9.200,71.400,230.000,26.000,40.000,120.000,0.700,0.700,0.180,0.650,1.000,7.000,2.000,26.000,0.000,0.000,2.200,0.000,0.170,0.050,6.300,0.110,0.000,21.000,0.910,17.000,0.000
15,肉まん,,0,1.00,242.000,8.600,4.600,42.000,310.000,28.000,20.000,87.000,0.800,1.200,0.120,0.450,0.000,12.000,1.000,9.000,3.000,0.100,0.000,9.000,0.230,0.100,3.900,0.160,0.100,38.000,0.800,1.900,7.000
15,麦らくがん,,0,1.00,396.000,4.200,1.500,85.800,170.000,16.000,46.000,120.000,1.100,1.400,0.160,0.680,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.030,0.040,3.800,0.030,0.000,9.000,0.110,0.000,0.000
15,八つ橋,,0,1.00,390.000,2.900,0.500,94.400,49.000,3.000,13.000,51.000,0.400,0.800,0.130,0.440,0.000,1.000,0.000,38.000,0.000,0.000,0.100,0.000,0.040,0.010,1.400,0.070,0.000,7.000,0.360,0.800,0.000
15,板ガム,,0,1.00,388.000,0.000,0.000,96.900,3.000,3.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,風船ガム,,0,1.00,387.000,0.000,0.000,96.700,4.000,3.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,揚げせんべい,,0,1.00,458.000,4.900,16.900,72.000,82.000,5.000,21.000,87.000,0.700,0.900,0.170,0.680,1.000,4.000,1.000,70.000,0.000,0.000,2.300,28.000,0.080,0.020,2.500,0.110,0.000,11.000,0.610,1.000,0.000
15,揚げパン,,0,1.00,369.000,7.500,17.800,43.800,110.000,42.000,19.000,86.000,0.600,0.700,0.090,0.290,22.000,13.000,1.000,11.000,2.000,0.000,4.300,0.000,0.180,0.130,2.700,0.050,0.100,33.000,0.320,4.000,0.000
15,練りようかん,,0,1.00,289.000,3.100,0.100,67.400,24.000,33.000,12.000,32.000,1.100,0.400,0.090,0.300,0.000,0.000,0.000,22.000,0.000,0.000,0.000,3.000,0.010,0.020,0.700,0.000,0.000,1.000,0.030,0.900,0.000
16,インスタントコーヒー,,0,1.00,287.000,6.000,0.200,65.300,3600.000,140.000,410.000,350.000,3.000,0.400,0.030,1.900,8.000,5.000,2.000,7.000,0.000,0.000,0.100,0.000,0.020,0.140,48.000,0.010,0.100,8.000,0.000,88.000,0.000
16,ウイスキー,,0,1.00,234.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,ウーロン茶,,0,1.00,0.000,0.000,0.000,0.100,13.000,2.000,1.000,1.000,0.000,0.000,0.000,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.100,0.000,0.000,2.000,0.000,0.200,0.000
16,ウオッカ,,0,1.00,237.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,かまいり茶,,0,1.00,1.000,0.100,0.000,0.100,29.000,4.000,1.000,1.000,0.000,0.000,0.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.100,0.010,0.000,18.000,0.000,0.000,4.000
16,キュラソー,,0,1.00,319.000,0.000,0.000,26.400,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,コーヒー,乳成分入り / 加糖,0,1.00,38.000,0.000,0.200,8.300,60.000,22.000,6.000,19.000,0.100,0.100,0.010,0.020,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.040,0.400,0.000,0.000,0.000,0.110,2.500,0.000
16,コーラ,,0,1.00,46.000,0.000,0.000,11.400,0.000,2.000,1.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,サイダー,,0,1.00,41.000,0.000,0.000,10.200,0.000,1.000,0.000,0.000,0.000,0.100,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,ジン,,0,1.00,280.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,スイートワイン,,0,1.00,125.000,0.000,0.000,13.000,70.000,5.000,5.000,7.000,0.300,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000
16,スポーツドリンク,,0,1.00,21.000,0.000,0.000,5.100,26.000,8.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.120,0.000,0.000,0.000,0.000,0.000
16,せん茶,,0,1.00,2.000,0.200,0.000,0.300,27.000,3.000,2.000,2.000,0.200,0.000,0.010,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.300,0.010,0.000,16.000,0.040,0.800,6.000
16,ビール,,0,1.00,39.000,0.200,0.000,3.100,34.000,3.000,7.000,15.000,0.000,0.000,0.000,0.010,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.900,0.050,0.100,7.000,0.080,0.900,0.000
16,ビール風味炭酸飲料,,0,1.00,5.000,0.100,0.000,1.200,9.000,2.000,1.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,1.000,0.020,0.000,8.000
16,ピュアココア,,0,1.00,386.000,13.500,20.900,23.500,2800.000,140.000,440.000,660.000,14.000,7.000,3.800,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.300,2.000,0.160,0.220,6.600,0.080,0.000,31.000,0.850,0.000,0.000
16,ぶどう酒,赤,0,1.00,68.000,0.000,0.000,1.000,110.000,7.000,9.000,13.000,0.400,0.000,0.020,0.150,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.010,0.100,0.030,0.000,0.000,0.070,1.900,0.000
16,ぶどう酒,ロゼ,0,1.00,71.000,0.000,0.000,3.400,60.000,10.000,7.000,10.000,0.400,0.000,0.020,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.020,0.000,0.000,0.000,0.000,0.000
16,ぶどう酒,白,0,1.00,75.000,0.000,0.000,1.400,60.000,8.000,7.000,12.000,0.300,0.000,0.010,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.020,0.000,0.000,0.070,0.000,0.000
16,ブランデー,,0,1.00,234.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,ペパーミント,,0,1.00,300.000,0.000,0.000,37.600,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,ベルモット,甘口,0,1.00,151.000,0.000,0.000,16.400,29.000,6.000,5.000,7.000,0.300,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.060,0.000,0.000
16,ベルモット,辛口,0,1.00,113.000,0.000,0.000,3.700,26.000,8.000,6.000,8.000,0.300,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000
16,ほうじ茶,,0,1.00,0.000,0.000,0.000,0.000,24.000,2.000,0.000,1.000,0.000,0.000,0.010,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.100,0.000,0.000,13.000,0.000,0.000,0.000
16,マオタイ酒,,0,1.00,317.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.300,0.000,0.020,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,みりん,本直し,0,1.00,179.000,0.100,0.000,14.400,2.000,2.000,2.000,3.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,ミルクココア,,0,1.00,400.000,0.000,6.600,75.100,730.000,180.000,130.000,240.000,2.900,2.100,0.930,0.740,0.000,0.000,0.000,0.000,8.000,0.000,0.400,0.000,0.070,0.420,1.500,0.070,0.000,12.000,0.900,0.000,0.000
16,ラム,,0,1.00,237.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,果実色飲料,,0,1.00,51.000,0.000,0.000,12.800,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,甘酒,,0,1.00,76.000,1.300,0.000,18.300,14.000,3.000,5.000,21.000,0.100,0.300,0.050,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.030,0.600,0.020,0.000,8.000,0.000,0.000,0.000
16,缶チューハイ,レモン風味,0,1.00,51.000,0.000,0.000,2.600,13.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,玉露,,0,1.00,5.000,1.000,0.000,0.300,340.000,4.000,15.000,30.000,0.200,0.300,0.020,4.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.110,1.000,0.070,0.000,150.000,0.240,0.000,19.000
16,玄米茶,,0,1.00,0.000,0.000,0.000,0.000,7.000,2.000,1.000,1.000,0.000,0.000,0.010,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.100,0.010,0.000,3.000,0.000,0.000,1.000
16,紅茶,,0,1.00,1.000,0.000,0.000,0.100,8.000,1.000,1.000,2.000,0.000,0.000,0.010,0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.010,0.100,0.010,0.000,3.000,0.000,0.200,0.000
16,合成清酒,,0,1.00,108.000,0.000,0.000,5.300,3.000,2.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000
16,昆布茶,,0,1.00,173.000,7.500,0.000,34.500,580.000,88.000,51.000,14.000,0.500,0.300,0.000,0.030,26000.000,2.000,13.000,1.000,3.000,0.000,0.000,13.000,0.010,0.020,0.100,0.000,0.000,11.000,0.010,0.500,6.000
16,焼酎,泡盛,0,1.00,206.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,焼酎,連続式蒸留焼酎,0,1.00,203.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,焼酎,単式蒸留焼酎,0,1.00,144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,紹興酒,,0,1.00,126.000,0.000,0.000,5.100,55.000,25.000,19.000,37.000,0.300,0.400,0.020,0.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.900,0.030,0.000,1.000,0.190,0.000,0.000
16,清酒,純米酒,0,1.00,102.000,0.300,0.000,3.700,5.000,3.000,1.000,9.000,0.100,0.100,0.000,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.020,0.000,0.000
16,清酒,純米吟醸酒,0,1.00,102.000,0.300,0.000,4.200,5.000,2.000,1.000,8.000,0.000,0.100,0.010,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.060,0.000,0.000
16,清酒,本醸造酒,0,1.00,106.000,0.300,0.000,4.600,5.000,3.000,1.000,8.000,0.000,0.100,0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000
